"Region","naics","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Tupelo",312130,0,0,3,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,-1,-1,-1,-0.127272727272727,0.0210539969125005,0.0233233316133294,0.0583847658056302,0.0478100791476517,0.0402133769035296,0.0362286505414069,0.032122372387168,0.0404939017383343,0.0590478317600871,0.0698148521589073,0.0033237395834237,"Wineries","3"
"Tupelo",313110,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-0.127272727272727,-0.0592271168696936,-0.0702429916491185,-0.0772571678229892,-0.112195538519279,-0.120084317246929,-0.114653965478358,-1,-0.0995396910041221,-0.0470391001796556,-0.0261800512362486,-0.0139972413187395,"Fiber, Yarn, and Thread Mills ","3"
"Tupelo",313210,3,10,3,15,35,75,35,3,15,35,35,20,20,15,15,11,0.000126449959536013,0.777663132722077,0.903653938715879,0.284735157123439,0,0,0,-0.141379296515511,-0.105887039342019,0.461442551621925,0,-0.15587912015589,-0.0586713411281329,-0.159540607759259,-0.157161178854958,-0.182947029097935,-0.183855861294809,-0.18738107936369,-0.14185887447794,-0.124467250392744,-0.0945556920547307,-0.0448081394284892,-0.01376800527091,0.0167519358859902,"Broadwoven Fabric Mills","3"
"Tupelo",313220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0545454545454545,-0.0858687646497353,-0.0690893970655621,-0.0859210654108367,-0.0804490529264409,-0.0840707456043608,-0.0920106217890506,-1,-0.0716670993085031,-0.0422515533125914,-0.0524709026100099,-0.013375013468275,"Narrow Fabric Mills and Schiffli Machine Embroidery","3"
"Tupelo",313230,785,390,375,378,410,410,413,413,450,450,410,465,465,465,457,472,0.00385250876719719,23.0047577211677,-0.121821419706221,0.0115260900994072,0.0194918464444884,0.0354857884559052,0.0187924817829905,0,0.0240014703707951,0.0240014703707951,0.00657951509766797,0.00309193181694067,0.00641755649872422,-0.0140824066255391,0.0188771694576888,-0.000393740564745948,-0.0078910899683462,-0.0277772150106688,-0.02303920880437,-0.0290459588166517,-0.00280261064884191,-0.0246698735735781,0.0171077922506293,-0.000575081588439094,"Nonwoven Fabric Mills","3"
"Tupelo",313310,27,44,14,17,6,10,3,6,6,3,0,0,35,35,35,51,0.00029504990558403,1.56614092243149,-0.180163504716879,-0.41556836553935,-0.15587912015589,-0.18802909842849,-0.129449436703876,-1,-1,0.422929420017725,0.422929420017725,0.634516684051246,0.0775102159434549,-0.0875226571063508,-0.0995055503168351,-0.0844916930842525,-0.111266554941469,-0.105703692293846,-0.0935022568276598,-1,-0.0722301613596986,-0.024871233417248,-0.0157311646641705,-0.00863107630793882,"Textile and Fabric Finishing Mills ","3"
"Tupelo",314120,116,120,180,144,181,219,260,257,218,218,193,0,221,218,258,215,0.00217493930401942,10.8113417655751,0.135526372496497,0.167235319329693,0.0738215704905676,0.0864726552341748,0.0379001715810199,-0.0249595368534818,-1,-0.0297317280240376,0,0.0342669391546357,-0.0358910684975434,-0.0984420058471179,-0.102338939956517,-0.117454985552352,-0.135037632845337,-0.124830030131165,-0.106681750751063,-1,-0.0499962704616158,-0.0168094246581126,-0.00314547340916116,-0.00474587786424099,"Curtain and Linen Mills","3"
"Tupelo",314910,73,48,6,6,8,3,3,1,3,2,2,0,2,2,3,4,0.0000252899919072026,0.137491709021644,-0.47184708765831,-0.425650822501483,-0.301172881228421,-0.129449436703876,-0.242141716744801,-0.0778920885182722,-1,0.148698354997035,-0.0778920885182722,0.0844717711976986,0.043897787800315,-0.0240262545636358,0.00124194725618487,-0.0186705569912577,-0.0369744377848878,-0.0475559583357338,-0.0503717555372586,-1,-0.0288528953926616,-0.00741452211622695,0.0065741745299881,-0.0165333066643524,"Textile Bag and Canvas Mills ","3"
"Tupelo",314994,78,25,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,0.145454545454545,-0.0858815180558029,-0.0617754786481394,-0.0549824871635831,-0.0476516750125134,-0.0701639538216309,-0.0438175285186486,-1,-0.0466112908462267,-0.0587644566010519,-0.0246385294126779,-0.0134338091876058,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills ","3"
"Tupelo",314999,264,235,288,375,415,363,329,397,282,321,296,255,317,313,332,318,0.00279875910439709,9.62773664157391,0.0657627566354742,0.0696103757250688,0.0663004777752843,-0.0554095115889075,-0.0500704731668973,-0.0399872141240425,-0.0496822162582038,-0.0440091158288096,0.0210782981194719,0.00676152575059685,-0.00845465723750653,-0.0400695267470003,-0.0502180958540068,-0.00528645898315483,-0.0483125953399379,-0.0501190911542245,-0.0354416105031143,-0.0236570432645388,-0.0408410120378849,0.00656473443853001,0.00671996786504026,0.00442094930399867,"All Other Miscellaneous Textile Product Mills","3"
"Tupelo",315110,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.0545454545454545,-0.108546263038878,-0.129307325099532,-0.146939460033153,-0.170074761096174,-0.148387841557398,-0.156081269143864,-1,-0.0795374329113192,-0.0518747868241245,-0.0122775660178597,-0.00455765434891973,"Hosiery and Sock Mills","3"
"Tupelo",315190,14,7,8,8,3,7,2,3,3,3,0,0,0,0,0,0,0,0,-0.129449436703876,-0.221629458448829,-0.178124085241387,-0.178124085241387,0,-1,-1,-1,-1,-1,-0.126415491991468,-0.212454081807552,-0.191049869551964,-0.194069273774741,-0.178939418762655,-0.172780318470306,-0.175331024525875,-1,-0.131067571618927,-0.0887110221670105,-0.0740196182838209,-0.00114207173078956,"Other Apparel Knitting Mills ","3"
